column_0,column_1,column_2,column_3,column_4
0.011976047904191617,0.05389221556886228,0.0718562874251497,0.5329341317365269,0.32934131736526945
0.0,0.005988023952095809,0.1377245508982036,0.6826347305389222,0.17365269461077845
0.041916167664670656,0.029940119760479042,0.05389221556886228,0.46706586826347307,0.40718562874251496
0.0,0.005988023952095809,0.10778443113772455,0.5688622754491018,0.31736526946107785
0.0,0.059880239520958084,0.09580838323353294,0.6047904191616766,0.23952095808383234
0.0,0.0718562874251497,0.029940119760479042,0.6107784431137725,0.2874251497005988
