전체_채점,공정_채점,정직_채점,존중_채점,책임_채점,투명성_채점
0.9999999999999999,0.7550777939716793,0.8524932180300393,0.8230251245379794,0.7919365998985572,0.8381623853787578
0.7550777939716792,1.0,0.6689244777746708,0.6498730422748512,0.6269189006190524,0.6127100150795098
0.8524932180300393,0.6689244777746707,1.0,0.702697771922723,0.6582064718276753,0.6926344313924521
0.8230251245379795,0.6498730422748512,0.702697771922723,1.0,0.693605797378698,0.744445185578684
0.7919365998985572,0.6269189006190524,0.6582064718276753,0.6936057973786981,0.9999999999999999,0.8170166675949839
0.8381623853787578,0.6127100150795098,0.6926344313924522,0.7444451855786839,0.8170166675949839,1.0
