sex_t,sex_p,age_t,age_p,role_t,role_p,degree_t,degree_p,experience_t,experience_p,field_t,field_p
5.023533732875298,0.02500508880742213,12.011250414355109,0.017267800063232745,16.046964691504822,0.006711258954711439,1.389725186844168,0.4991430288087789,14.55571961512978,0.0022385098028543313,10.88829993777237,0.09189061627680192
