sex_t,sex_p,age_t,age_p,role_t,role_p,degree_t,degree_p,experience_t,experience_p,field_t,field_p
3.027762419884541,0.38736453225817014,10.676753071446349,0.5568051310471713,18.498507225418045,0.2373645998964786,9.294293075669133,0.15769113027803844,5.934669560667745,0.7464386353763028,21.948933578237966,0.23426021469735364
