sex_t,sex_p,age_t,age_p,role_t,role_p,degree_t,degree_p,experience_t,experience_p,field_t,field_p
0.0002584697730292389,0.9871729663554312,3.6020106291826313,0.46253783455858855,10.694997817546923,0.05777409898594038,5.338265220141664,0.06931232005117095,4.5226474157520125,0.2102790635795851,2.447224255216326,0.8743267244126565
0.0001851506927074976,0.9891435126513144,15.016714571268059,0.00466667526704906,16.851902906156067,0.004789402214804656,4.52688045307442,0.10399211224270362,19.77726276207562,0.0001887727163742889,12.146795227248234,0.05877297038023382
1.1056100027231825,0.2930382312677565,3.8225482208489967,0.43055367321396376,11.647806332682718,0.039945670402159926,2.641464236849605,0.26693979886381,5.920374540912029,0.11554909826207116,5.229531025351654,0.5147291201173141
0.219229196170024,0.6396278608212073,2.6305486414299284,0.6214212142716529,4.116171737660582,0.5328143149009427,9.18535644156066,0.010125703157158359,7.761745392894001,0.05120109482508685,4.012933381017153,0.6749260794897043
0.031837259249760996,0.858385303157863,4.043089232706857,0.4002057643151065,4.489961737810425,0.48122764568905185,0.15132931645885744,0.9271270588650522,1.133649550874431,0.7689577800696323,3.1226858767968193,0.7932984680398946
