sex_t,sex_p,age_t,age_p,role_t,role_p,degree_t,degree_p,experience_t,experience_p,field_t,field_p
7.565061123549268,0.005951063611329426,17.069454906115535,0.0018738000490754899,23.935649474408095,0.0002233827041942918,5.19934778234004,0.07429780343383807,11.295337119021331,0.010231515622886303,12.505369669394097,0.05159883769558175
