sex_t,sex_p,age_t,age_p,role_t,role_p,degree_t,degree_p,experience_t,experience_p,field_t,field_p
2.4410444774081137,0.48603994004517626,16.087045152300284,0.18728168977217416,18.92727370075646,0.2170484251016947,4.619011827657611,0.5935195800306114,11.6975744317411,0.23090046537480063,19.92075383169176,0.3372988302531708
